day_index,global_day,puzzle_id,category,human_reviewed,reviewer,notes
355,356,connections-356,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
356,357,wordly-357,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
356,357,spelling-357,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
356,357,crossword-357,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
356,357,sudoku-357,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
356,357,connections-357,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
357,358,wordly-358,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
357,358,spelling-358,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
357,358,crossword-358,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
357,358,sudoku-358,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
357,358,connections-358,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
358,359,wordly-359,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
358,359,spelling-359,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
358,359,crossword-359,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
358,359,sudoku-359,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
358,359,connections-359,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
359,360,wordly-360,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
359,360,spelling-360,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
359,360,crossword-360,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
359,360,sudoku-360,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
359,360,connections-360,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
360,361,wordly-361,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
360,361,spelling-361,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
360,361,crossword-361,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
360,361,sudoku-361,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
360,361,connections-361,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
361,362,wordly-362,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
361,362,spelling-362,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
361,362,crossword-362,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
361,362,sudoku-362,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
361,362,connections-362,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
362,363,wordly-363,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
362,363,spelling-363,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
362,363,crossword-363,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
362,363,sudoku-363,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
362,363,connections-363,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
363,364,wordly-364,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
363,364,spelling-364,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
363,364,crossword-364,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
363,364,sudoku-364,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
363,364,connections-364,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
